0.00000000 1.00000000
5.00250125 0.98950641
10.00500250 0.98315818
15.00750375 0.97816471
20.01000500 0.97394598
25.01250625 0.97025257
30.01500750 0.96694638
35.01750875 0.96394029
40.02001001 0.96117491
45.02251126 0.95860759
50.02501251 0.95620652
55.02751376 0.95394729
60.03001501 0.95181069
65.03251626 0.94978133
70.03501751 0.94784663
75.03751876 0.94599622
80.04002001 0.94422140
85.04252126 0.94251480
90.04502251 0.94087012
95.04752376 0.93928193
100.05002501 0.93774550
105.05252626 0.93625672
110.05502751 0.93481194
115.05752876 0.93340795
120.06003002 0.93204187
125.06253127 0.93071116
130.06503252 0.92941350
135.06753377 0.92814683
140.07003502 0.92690927
145.07253627 0.92569912
150.07503752 0.92451482
155.07753877 0.92335496
160.08004002 0.92221824
165.08254127 0.92110348
170.08504252 0.92000956
175.08754377 0.91893548
180.09004502 0.91788031
185.09254627 0.91684317
190.09504752 0.91582326
195.09754877 0.91481984
200.10005003 0.91383219
205.10255128 0.91285967
210.10505253 0.91190167
215.10755378 0.91095762
220.11005503 0.91002699
225.11255628 0.90910926
230.11505753 0.90820396
235.11755878 0.90731065
240.12006003 0.90642891
245.12256128 0.90555834
250.12506253 0.90469857
255.12756378 0.90384923
260.13006503 0.90301000
265.13256628 0.90218055
270.13506753 0.90136058
275.13756878 0.90054980
280.14007004 0.89974793
285.14257129 0.89895472
290.14507254 0.89816992
295.14757379 0.89739328
300.15007504 0.89662459
305.15257629 0.89586362
310.15507754 0.89511017
315.15757879 0.89436403
320.16008004 0.89362503
325.16258129 0.89289298
330.16508254 0.89216769
335.16758379 0.89144902
340.17008504 0.89073678
345.17258629 0.89003084
350.17508754 0.88933104
355.17758879 0.88863724
360.18009005 0.88794930
365.18259130 0.88726709
370.18509255 0.88659048
375.18759380 0.88591935
380.19009505 0.88525358
385.19259630 0.88459306
390.19509755 0.88393767
395.19759880 0.88328731
400.20010005 0.88264188
405.20260130 0.88200127
410.20510255 0.88136539
415.20760380 0.88073414
420.21010505 0.88010745
425.21260630 0.87948521
430.21510755 0.87886734
435.21760880 0.87825377
440.22011006 0.87764441
445.22261131 0.87703918
450.22511256 0.87643801
455.22761381 0.87584083
460.23011506 0.87524757
465.23261631 0.87465816
470.23511756 0.87407252
475.23761881 0.87349061
480.24012006 0.87291234
485.24262131 0.87233767
490.24512256 0.87176654
495.24762381 0.87119888
500.25012506 0.87063463
505.25262631 0.87007376
510.25512756 0.86951619
515.25762881 0.86896188
520.26013007 0.86841078
525.26263132 0.86786284
530.26513257 0.86731801
535.26763382 0.86677624
