    0.666673E+01     0.684545E+01
    0.666700E+01     0.762036E+01
    0.666727E+01     0.858771E+01
    0.666754E+01     0.951538E+01
    0.666781E+01     0.103741E+02
    0.666807E+01     0.115130E+02
    0.666834E+01     0.130257E+02
    0.666861E+01     0.149788E+02
    0.666888E+01     0.174520E+02
    0.666915E+01     0.205881E+02
    0.666941E+01     0.247765E+02
    0.666968E+01     0.305362E+02
    0.666995E+01     0.386978E+02
    0.667022E+01     0.507744E+02
    0.667049E+01     0.697517E+02
    0.667076E+01     0.101907E+03
    0.667102E+01     0.161932E+03
    0.667129E+01     0.285383E+03
    0.667156E+01     0.513872E+03
    0.667183E+01     0.719982E+03
    0.667210E+01     0.670331E+03
    0.667237E+01     0.414212E+03
    0.667263E+01     0.231445E+03
    0.667290E+01     0.139464E+03
    0.667317E+01     0.920985E+02
    0.667344E+01     0.657776E+02
    0.667371E+01     0.502243E+02
    0.667398E+01     0.398269E+02
    0.667425E+01     0.319731E+02
    0.667451E+01     0.263883E+02
    0.667478E+01     0.224769E+02
    0.667505E+01     0.196670E+02
    0.667532E+01     0.176156E+02
    0.667559E+01     0.161280E+02
    0.667586E+01     0.150978E+02
    0.667613E+01     0.143520E+02
    0.667640E+01     0.136749E+02
    0.667666E+01     0.132311E+02
    0.667693E+01     0.130374E+02
    0.667720E+01     0.130385E+02
    0.667747E+01     0.131918E+02
    0.667774E+01     0.135105E+02
    0.667801E+01     0.140124E+02
    0.667828E+01     0.147115E+02
    0.667855E+01     0.156303E+02
    0.667882E+01     0.168037E+02
    0.667908E+01     0.182819E+02
    0.667935E+01     0.201357E+02
    0.667962E+01     0.224642E+02
    0.667989E+01     0.254070E+02
    0.668016E+01     0.291655E+02
    0.668043E+01     0.340363E+02
    0.668070E+01     0.404683E+02
    0.668097E+01     0.491665E+02
    0.668124E+01     0.612859E+02
    0.668151E+01     0.788187E+02
    0.668178E+01     0.105425E+03
    0.668204E+01     0.148362E+03
    0.668231E+01     0.223463E+03
    0.668258E+01     0.369032E+03
    0.668285E+01     0.686285E+03
    0.668312E+01     0.136727E+04
    0.668339E+01     0.192747E+04
    0.668366E+01     0.129784E+04
    0.668393E+01     0.649115E+03
    0.668420E+01     0.352017E+03
    0.668447E+01     0.214804E+03
    0.668474E+01     0.143508E+03
    0.668501E+01     0.102431E+03
    0.668528E+01     0.767392E+02
    0.668555E+01     0.597498E+02
    0.668582E+01     0.481344E+02
    0.668609E+01     0.399714E+02
    0.668636E+01     0.337227E+02
    0.668662E+01     0.290387E+02
    0.668689E+01     0.246024E+02
    0.668716E+01     0.210082E+02
    0.668743E+01     0.183441E+02
    0.668770E+01     0.162163E+02
    0.668797E+01     0.144836E+02
    0.668824E+01     0.130522E+02
    0.668851E+01     0.118662E+02
    0.668878E+01     0.108452E+02
    0.668905E+01     0.995584E+01
    0.668932E+01     0.922348E+01
    0.668959E+01     0.858501E+01
    0.668986E+01     0.794595E+01
    0.669013E+01     0.737760E+01
    0.669040E+01     0.689588E+01
    0.669067E+01     0.647866E+01
    0.669094E+01     0.611160E+01
    0.669121E+01     0.578597E+01
    0.669148E+01     0.549569E+01
    0.669175E+01     0.523606E+01
    0.669202E+01     0.500340E+01
    0.669229E+01     0.479475E+01
    0.669256E+01     0.460764E+01
    0.669283E+01     0.444013E+01
    0.669310E+01     0.429075E+01
    0.669337E+01     0.415922E+01
    0.669364E+01     0.404513E+01
    0.669391E+01     0.394355E+01
    0.669418E+01     0.384954E+01
    0.669445E+01     0.376548E+01
    0.669472E+01     0.369990E+01
    0.669499E+01     0.365195E+01
    0.669526E+01     0.362519E+01
    0.669553E+01     0.362906E+01
    0.669580E+01     0.368453E+01
    0.669607E+01     0.383949E+01
    0.669634E+01     0.417654E+01
    0.669662E+01     0.456082E+01
    0.669689E+01     0.440707E+01
    0.669716E+01     0.401877E+01
    0.669743E+01     0.385271E+01
    0.669770E+01     0.392692E+01
    0.669797E+01     0.417710E+01
    0.669824E+01     0.412630E+01
    0.669851E+01     0.385310E+01
    0.669878E+01     0.373309E+01
    0.669905E+01     0.371877E+01
    0.669932E+01     0.375844E+01
    0.669959E+01     0.383789E+01
    0.669986E+01     0.395526E+01
    0.670013E+01     0.409352E+01
    0.670040E+01     0.424957E+01
    0.670067E+01     0.449296E+01
    0.670094E+01     0.482117E+01
    0.670122E+01     0.496309E+01
    0.670149E+01     0.503418E+01
    0.670176E+01     0.522311E+01
    0.670203E+01     0.550130E+01
    0.670230E+01     0.585033E+01
    0.670257E+01     0.627077E+01
    0.670284E+01     0.677462E+01
    0.670311E+01     0.738223E+01
    0.670338E+01     0.812427E+01
    0.670365E+01     0.904891E+01
    0.670392E+01     0.102391E+02
    0.670420E+01     0.118600E+02
    0.670447E+01     0.143252E+02
    0.670474E+01     0.190670E+02
    0.670501E+01     0.304992E+02
    0.670528E+01     0.345069E+02
    0.670555E+01     0.297671E+02
    0.670582E+01     0.332546E+02
    0.670609E+01     0.420377E+02
    0.670636E+01     0.573332E+02
    0.670664E+01     0.845622E+02
    0.670691E+01     0.137494E+03
    0.670718E+01     0.251531E+03
    0.670745E+01     0.482715E+03
    0.670772E+01     0.640730E+03
    0.670799E+01     0.427293E+03
    0.670826E+01     0.221951E+03
    0.670853E+01     0.126196E+03
    0.670881E+01     0.815617E+02
    0.670908E+01     0.587501E+02
    0.670935E+01     0.463869E+02
    0.670962E+01     0.397924E+02
    0.670989E+01     0.369758E+02
    0.671016E+01     0.372588E+02
    0.671043E+01     0.409043E+02
    0.671071E+01     0.493706E+02
    0.671098E+01     0.663146E+02
    0.671125E+01     0.989370E+02
    0.671152E+01     0.168623E+03
    0.671179E+01     0.342466E+03
    0.671206E+01     0.595485E+03
    0.671234E+01     0.460378E+03
    0.671261E+01     0.221740E+03
    0.671288E+01     0.117709E+03
    0.671315E+01     0.744989E+02
    0.671342E+01     0.551920E+02
    0.671369E+01     0.481204E+02
    0.671397E+01     0.515465E+02
    0.671424E+01     0.705682E+02
    0.671451E+01     0.966890E+02
    0.671478E+01     0.837236E+02
    0.671505E+01     0.685522E+02
    0.671533E+01     0.920471E+02
    0.671560E+01     0.166561E+03
    0.671587E+01     0.137832E+03
    0.671614E+01     0.630115E+02
    0.671641E+01     0.344791E+02
    0.671669E+01     0.231120E+02
    0.671696E+01     0.175509E+02
    0.671723E+01     0.144656E+02
    0.671750E+01     0.126186E+02
    0.671777E+01     0.114815E+02
    0.671805E+01     0.107869E+02
    0.671832E+01     0.103847E+02
    0.671859E+01     0.102382E+02
    0.671886E+01     0.103259E+02
    0.671913E+01     0.106424E+02
    0.671941E+01     0.112035E+02
    0.671968E+01     0.119693E+02
    0.671995E+01     0.129917E+02
    0.672022E+01     0.144279E+02
    0.672050E+01     0.163223E+02
    0.672077E+01     0.188929E+02
    0.672104E+01     0.225291E+02
    0.672131E+01     0.277612E+02
    0.672159E+01     0.354701E+02
    0.672186E+01     0.472171E+02
    0.672213E+01     0.665106E+02
    0.672240E+01     0.100919E+03
    0.672268E+01     0.167865E+03
    0.672295E+01     0.304142E+03
    0.672322E+01     0.511574E+03
    0.672349E+01     0.531524E+03
    0.672377E+01     0.327345E+03
    0.672404E+01     0.179516E+03
    0.672431E+01     0.106473E+03
    0.672458E+01     0.692722E+02
    0.672486E+01     0.485408E+02
    0.672513E+01     0.360333E+02
    0.672540E+01     0.279366E+02
    0.672567E+01     0.225142E+02
    0.672595E+01     0.188737E+02
    0.672622E+01     0.162259E+02
    0.672649E+01     0.140340E+02
    0.672677E+01     0.125014E+02
